matColumns: HU rho RSP Lrad Ipot H C N O Na Mg P S Cl K Ca Fe I
# Units: dimensionless g/cm^3 dimensionless eV g/cm^2
mat: -861 0.140102 0.132075 36.761 80.1959182740163 5.5278 5.63514 37.1077 51.0853 0.107336 0 0.107336 0.161004 0.161004 0.107336 0 0 0
mat: -860 0.141101 0.133075 36.759 80.15075479827388 5.56757 5.67568 36.8243 51.2838 0.108108 0 0.108108 0.162162 0.162162 0.108108 0 0 0
mat: -859 0.1421 0.134076 36.757 80.10562899796284 5.60734 5.71622 36.5409 51.4822 0.10888 0 0.10888 0.16332 0.16332 0.10888 0 0 0
mat: -858 0.143099 0.135078 36.755 80.06060800199249 5.6471 5.75676 36.2575 51.6807 0.109653 0 0.109653 0.164479 0.164479 0.109653 0 0 0
mat: -857 0.144099 0.13608 36.7531 80.01562099409855 5.68687 5.7973 35.9741 51.8792 0.110425 0 0.110425 0.165637 0.165637 0.110425 0 0 0
mat: -856 0.145098 0.137084 36.7511 79.97067126966145 5.72664 5.83784 35.6907 52.0776 0.111197 0 0.111197 0.166795 0.166795 0.111197 0 0 0
mat: -855 0.146097 0.138088 36.7491 79.92580267510633 5.76641 5.87838 35.4073 52.2761 0.111969 0 0.111969 0.167954 0.167954 0.111969 0 0 0
mat: -854 0.147096 0.139094 36.7472 79.88096980940198 5.80618 5.91892 35.1239 52.4745 0.112741 0 0.112741 0.169112 0.169112 0.112741 0 0 0
mat: -853 0.148095 0.1401 36.7452 79.83621853083434 5.84595 5.95946 34.8405 52.673 0.113514 0 0.113514 0.17027 0.17027 0.113514 0 0 0
mat: -852 0.149094 0.141106 36.7432 79.79152471525283 5.88571 6 34.5571 52.8714 0.114286 0 0.114286 0.171429 0.171429 0.114286 0 0 0
mat: -851 0.150093 0.142114 36.7412 79.746887750832 5.92548 6.04054 34.2737 53.0699 0.115058 0 0.115058 0.172587 0.172587 0.115058 0 0 0
mat: -850 0.151093 0.143123 36.7393 79.70228729483011 5.96525 6.08108 33.9903 53.2683 0.11583 0 0.11583 0.173745 0.173745 0.11583 0 0 0
mat: -849 0.152092 0.144132 36.7373 79.65776834923682 6.00502 6.12162 33.707 53.4668 0.116602 0 0.116602 0.174903 0.174903 0.116602 0 0 0
mat: -848 0.153091 0.145142 36.7353 79.61328672659842 6.04479 6.16216 33.4236 53.6652 0.117375 0 0.117375 0.176062 0.176062 0.117375 0 0 0
mat: -847 0.15409 0.146153 36.7334 79.56888105749702 6.08456 6.2027 33.1402 53.8637 0.118147 0 0.118147 0.17722 0.17722 0.118147 0 0 0
mat: -846 0.155089 0.147165 36.7314 79.52455410682805 6.12432 6.24324 32.8568 54.0622 0.118919 0 0.118919 0.178378 0.178378 0.118919 0 0 0
mat: -845 0.156088 0.148177 36.7294 79.48024313349215 6.16409 6.28378 32.5734 54.2606 0.119691 0 0.119691 0.179537 0.179537 0.119691 0 0 0
mat: -844 0.157088 0.149191 36.7274 79.43600978424519 6.20386 6.32432 32.29 54.4591 0.120463 0 0.120463 0.180695 0.180695 0.120463 0 0 0
mat: -843 0.158087 0.150205 36.7255 79.39181396886181 6.24363 6.36486 32.0066 54.6575 0.121236 0 0.121236 0.181853 0.181853 0.121236 0 0 0
mat: -842 0.159086 0.15122 36.7235 79.34769643167391 6.2834 6.40541 31.7232 54.856 0.122008 0 0.122008 0.183012 0.183012 0.122008 0 0 0
mat: -841 0.160085 0.152236 36.7215 79.30361282221256 6.32317 6.44595 31.4398 55.0544 0.12278 0 0.12278 0.18417 0.18417 0.12278 0 0 0
mat: -840 0.161084 0.153253 36.7195 79.259628788899 6.36293 6.48649 31.1564 55.2529 0.123552 0 0.123552 0.185328 0.185328 0.123552 0 0 0
mat: -839 0.162083 0.15427 36.7176 79.21568056958628 6.4027 6.52703 30.873 55.4514 0.124324 0 0.124324 0.186486 0.186486 0.124324 0 0 0
mat: -838 0.163082 0.155289 36.7156 79.17177054374166 6.44247 6.56757 30.5896 55.6498 0.125097 0 0.125097 0.187645 0.187645 0.125097 0 0 0
mat: -837 0.164082 0.156308 36.7136 79.12793565690568 6.48224 6.60811 30.3062 55.8483 0.125869 0 0.125869 0.188803 0.188803 0.125869 0 0 0
mat: -836 0.165081 0.157328 36.7117 79.0841355152153 6.52201 6.64865 30.0228 56.0467 0.126641 0 0.126641 0.189961 0.189961 0.126641 0 0 0
mat: -835 0.16608 0.158349 36.7097 79.04041483788508 6.56178 6.68919 29.7394 56.2452 0.127413 0 0.127413 0.19112 0.19112 0.127413 0 0 0
mat: -834 0.167079 0.159371 36.7077 78.9967481973271 6.60154 6.72973 29.456 56.4436 0.128185 0 0.128185 0.192278 0.192278 0.128185 0 0 0
mat: -833 0.168078 0.160393 36.7057 78.95314062814067 6.64131 6.77027 29.1726 56.6421 0.128958 0 0.128958 0.193436 0.193436 0.128958 0 0 0
mat: -832 0.169077 0.161417 36.7038 78.90956668775554 6.68108 6.81081 28.8892 56.8405 0.12973 0 0.12973 0.194595 0.194595 0.12973 0 0 0
mat: -831 0.170076 0.162441 36.7018 78.86606931482919 6.72085 6.85135 28.6058 57.039 0.130502 0 0.130502 0.195753 0.195753 0.130502 0 0 0
mat: -830 0.171076 0.163466 36.6998 78.8226278533868 6.76062 6.89189 28.3224 57.2375 0.131274 0 0.131274 0.196911 0.196911 0.131274 0 0 0
mat: -829 0.172075 0.164492 36.6979 78.77922027868142 6.80039 6.93243 28.039 57.4359 0.132046 0 0.132046 0.198069 0.198069 0.132046 0 0 0
mat: -828 0.173074 0.165518 36.6959 78.73591417016378 6.84015 6.97297 27.7556 57.6344 0.132819 0 0.132819 0.199228 0.199228 0.132819 0 0 0
mat: -827 0.174073 0.166546 36.6939 78.69261782428555 6.87992 7.01351 27.4722 57.8328 0.133591 0 0.133591 0.200386 0.200386 0.133591 0 0 0
mat: -826 0.175072 0.167574 36.6919 78.6493989309916 6.91969 7.05405 27.1888 58.0313 0.134363 0 0.134363 0.201544 0.201544 0.134363 0 0 0
mat: -825 0.176071 0.168603 36.69 78.60621472389138 6.95946 7.09459 26.9054 58.2297 0.135135 0 0.135135 0.202703 0.202703 0.135135 0 0 0
mat: -824 0.177071 0.169633 36.688 78.56310652649803 6.99923 7.13513 26.622 58.4282 0.135907 0 0.135907 0.203861 0.203861 0.135907 0 0 0
mat: -823 0.17807 0.170664 36.686 78.52003362385472 7.039 7.17568 26.3386 58.6266 0.13668 0 0.13668 0.205019 0.205019 0.13668 0 0 0
mat: -822 0.179069 0.171696 36.684 78.47705751108072 7.07876 7.21622 26.0552 58.8251 0.137452 0 0.137452 0.206178 0.206178 0.137452 0 0 0
mat: -821 0.180068 0.172728 36.6821 78.43411459715132 7.11853 7.25676 25.7718 59.0236 0.138224 0 0.138224 0.207336 0.207336 0.138224 0 0 0
mat: -820 0.181067 0.173761 36.6801 78.39120448840315 7.1583 7.2973 25.4884 59.222 0.138996 0 0.138996 0.208494 0.208494 0.138996 0 0 0
mat: -819 0.182066 0.174795 36.6781 78.34837255813586 7.19807 7.33784 25.205 59.4205 0.139768 0 0.139768 0.209653 0.209653 0.139768 0 0 0
mat: -818 0.183065 0.17583 36.6762 78.30557381544489 7.23784 7.37838 24.9216 59.6189 0.140541 0 0.140541 0.210811 0.210811 0.140541 0 0 0
mat: -817 0.184065 0.176866 36.6742 78.26284991195651 7.27761 7.41892 24.6382 59.8174 0.141313 0 0.141313 0.211969 0.211969 0.141313 0 0 0
mat: -816 0.185064 0.177903 36.6722 78.22017868324617 7.31737 7.45946 24.3548 60.0158 0.142085 0 0.142085 0.213127 0.213127 0.142085 0 0 0
mat: -815 0.186063 0.17894 36.6702 78.17756494886545 7.35714 7.5 24.0714 60.2143 0.142857 0 0.142857 0.214286 0.214286 0.142857 0 0 0
mat: -814 0.187062 0.179978 36.6683 78.13498203243674 7.39691 7.54054 23.788 60.4127 0.143629 0 0.143629 0.215444 0.215444 0.143629 0 0 0
mat: -813 0.188061 0.181017 36.6663 78.09247744183747 7.43668 7.58108 23.5046 60.6112 0.144402 0 0.144402 0.216602 0.216602 0.144402 0 0 0
mat: -812 0.18906 0.182057 36.6643 78.05002635759463 7.47645 7.62162 23.2212 60.8097 0.145174 0 0.145174 0.217761 0.217761 0.145174 0 0 0
mat: -811 0.190059 0.183098 36.6624 78.0076057426389 7.51622 7.66216 22.9378 61.0081 0.145946 0 0.145946 0.218919 0.218919 0.145946 0 0 0
mat: -810 0.191059 0.184139 36.6604 77.96528150775809 7.55598 7.7027 22.6544 61.2066 0.146718 0 0.146718 0.220077 0.220077 0.146718 0 0 0
mat: -809 0.192058 0.185182 36.6584 77.92296985497471 7.59575 7.74324 22.371 61.405 0.14749 0 0.14749 0.221236 0.221236 0.14749 0 0 0
mat: -808 0.193057 0.186225 36.6564 77.88073486054442 7.63552 7.78378 22.0876 61.6035 0.148263 0 0.148263 0.222394 0.222394 0.148263 0 0 0
mat: -807 0.194056 0.187269 36.6545 77.83852925617421 7.67529 7.82432 21.8042 61.8019 0.149035 0 0.149035 0.223552 0.223552 0.149035 0 0 0
mat: -806 0.195055 0.188314 36.6525 77.79639953879312 7.71506 7.86486 21.5208 62.0004 0.149807 0 0.149807 0.22471 0.22471 0.149807 0 0 0
mat: -805 0.196054 0.18936 36.6505 77.75430628844141 7.75483 7.90541 21.2375 62.1988 0.150579 0 0.150579 0.225869 0.225869 0.150579 0 0 0
mat: -804 0.197054 0.190406 36.6485 77.71230342865607 7.79459 7.94595 20.9541 62.3973 0.151351 0 0.151351 0.227027 0.227027 0.151351 0 0 0
mat: -803 0.198053 0.191453 36.6466 77.67031323390601 7.83436 7.98649 20.6707 62.5957 0.152124 0 0.152124 0.228185 0.228185 0.152124 0 0 0
mat: -802 0.199052 0.192501 36.6446 77.62839800185957 7.87413 8.02703 20.3873 62.7942 0.152896 0 0.152896 0.229344 0.229344 0.152896 0 0 0
mat: -801 0.200051 0.19355 36.6426 77.58653456656488 7.9139 8.06757 20.1039 62.9927 0.153668 0 0.153668 0.230502 0.230502 0.153668 0 0 0
mat: -800 0.20105 0.1946 36.6407 77.5447016187941 7.95367 8.10811 19.8205 63.1911 0.15444 0 0.15444 0.23166 0.23166 0.15444 0 0 0
mat: -799 0.202049 0.195651 36.6387 77.50294529725043 7.99344 8.14865 19.5371 63.3896 0.155212 0 0.155212 0.232819 0.232819 0.155212 0 0 0
mat: -798 0.203048 0.196702 36.6367 77.46121985341036 8.03321 8.18919 19.2537 63.588 0.155985 0 0.155985 0.233977 0.233977 0.155985 0 0 0
mat: -797 0.204048 0.197755 36.6347 77.41958757095082 8.07297 8.22973 18.9703 63.7865 0.156757 0 0.156757 0.235135 0.235135 0.156757 0 0 0
mat: -796 0.205047 0.198808 36.6328 77.37796545164636 8.11274 8.27027 18.6869 63.9849 0.157529 0 0.157529 0.236293 0.236293 0.157529 0 0 0
mat: -795 0.206046 0.199862 36.6308 77.3364196552853 8.15251 8.31081 18.4035 64.1834 0.158301 0 0.158301 0.237452 0.237452 0.158301 0 0 0
mat: -794 0.207045 0.200916 36.6288 77.2949250006031 8.19228 8.35135 18.1201 64.3819 0.159073 0 0.159073 0.23861 0.23861 0.159073 0 0 0
mat: -793 0.208044 0.201972 36.6269 77.25346193555606 8.23205 8.39189 17.8367 64.5803 0.159846 0 0.159846 0.239768 0.239768 0.159846 0 0 0
mat: -792 0.209043 0.203028 36.6249 77.21209280271113 8.27181 8.43243 17.5533 64.7788 0.160618 0 0.160618 0.240927 0.240927 0.160618 0 0 0
mat: -791 0.210042 0.204086 36.6229 77.1707321336876 8.31158 8.47297 17.2699 64.9772 0.16139 0 0.16139 0.242085 0.242085 0.16139 0 0 0
mat: -790 0.211042 0.205144 36.6209 77.12944614210316 8.35135 8.51351 16.9865 65.1757 0.162162 0 0.162162 0.243243 0.243243 0.162162 0 0 0
mat: -789 0.212041 0.206202 36.619 77.08819068125764 8.39112 8.55405 16.7031 65.3741 0.162934 0 0.162934 0.244402 0.244402 0.162934 0 0 0
mat: -788 0.21304 0.207262 36.617 77.04701036296312 8.43089 8.59459 16.4197 65.5726 0.163707 0 0.163707 0.24556 0.24556 0.163707 0 0 0
mat: -787 0.214039 0.208323 36.615 77.00585720303286 8.47066 8.63513 16.1363 65.771 0.164479 0 0.164479 0.246718 0.246718 0.164479 0 0 0
mat: -786 0.215038 0.209384 36.613 76.9647983577461 8.51042 8.67568 15.8529 65.9695 0.165251 0 0.165251 0.247876 0.247876 0.165251 0 0 0
mat: -785 0.216037 0.210446 36.6111 76.92377240779592 8.55019 8.71622 15.5695 66.168 0.166023 0 0.166023 0.249035 0.249035 0.166023 0 0 0
mat: -784 0.217037 0.211509 36.6091 76.88277390514283 8.58996 8.75676 15.2861 66.3664 0.166795 0 0.166795 0.250193 0.250193 0.166795 0 0 0
mat: -783 0.218036 0.212573 36.6071 76.8418514427051 8.62973 8.7973 15.0027 66.5649 0.167568 0 0.167568 0.251351 0.251351 0.167568 0 0 0
mat: -782 0.219035 0.213638 36.6052 76.80095686448642 8.6695 8.83784 14.7193 66.7633 0.16834 0 0.16834 0.25251 0.25251 0.16834 0 0 0
mat: -781 0.220034 0.214703 36.6032 76.76013503269773 8.70927 8.87838 14.4359 66.9618 0.169112 0 0.169112 0.253668 0.253668 0.169112 0 0 0
mat: -780 0.221033 0.21577 36.6012 76.71936090580833 8.74903 8.91892 14.1525 67.1602 0.169884 0 0.169884 0.254826 0.254826 0.169884 0 0 0
mat: -779 0.222032 0.216837 36.5992 76.67864246493622 8.7888 8.95946 13.8691 67.3587 0.170656 0 0.170656 0.255985 0.255985 0.170656 0 0 0
mat: -778 0.223031 0.217905 36.5973 76.6379527045869 8.82857 9 13.5857 67.5571 0.171429 0 0.171429 0.257143 0.257143 0.171429 0 0 0
mat: -777 0.224031 0.218973 36.5953 76.59733478800699 8.86834 9.04054 13.3023 67.7556 0.172201 0 0.172201 0.258301 0.258301 0.172201 0 0 0
mat: -776 0.22503 0.220043 36.5933 76.55676764068635 8.90811 9.08108 13.0189 67.9541 0.172973 0 0.172973 0.259459 0.259459 0.172973 0 0 0
mat: -775 0.226029 0.221113 36.5914 76.51622950611281 8.94788 9.12162 12.7355 68.1525 0.173745 0 0.173745 0.260618 0.260618 0.173745 0 0 0
mat: -774 0.227028 0.222185 36.5894 76.4757828859084 8.98764 9.16216 12.4521 68.351 0.174517 0 0.174517 0.261776 0.261776 0.174517 0 0 0
mat: -773 0.228027 0.223257 36.5874 76.435346379015 9.02741 9.2027 12.1687 68.5494 0.17529 0 0.17529 0.262934 0.262934 0.17529 0 0 0
mat: -772 0.229026 0.22433 36.5854 76.39498262000056 9.06718 9.24324 11.8853 68.7479 0.176062 0 0.176062 0.264093 0.264093 0.176062 0 0 0
mat: -771 0.230025 0.225404 36.5835 76.3546449246365 9.10695 9.28378 11.6019 68.9463 0.176834 0 0.176834 0.265251 0.265251 0.176834 0 0 0
mat: -770 0.231025 0.226478 36.5815 76.31438044613454 9.14672 9.32432 11.3185 69.1448 0.177606 0 0.177606 0.266409 0.266409 0.177606 0 0 0
mat: -769 0.232024 0.227553 36.5795 76.27414476605293 9.18649 9.36487 11.0351 69.3432 0.178378 0 0.178378 0.267568 0.267568 0.178378 0 0 0
mat: -768 0.233023 0.22863 36.5775 76.23398235264416 9.22626 9.40541 10.7517 69.5417 0.179151 0 0.179151 0.268726 0.268726 0.179151 0 0 0
mat: -767 0.234022 0.229707 36.5756 76.19388714233982 9.26602 9.44595 10.4683 69.7402 0.179923 0 0.179923 0.269884 0.269884 0.179923 0 0 0
mat: -766 0.235021 0.230785 36.5736 76.15379960855586 9.30579 9.48649 10.1849 69.9386 0.180695 0 0.180695 0.271042 0.271042 0.180695 0 0 0
mat: -765 0.23602 0.231863 36.5716 76.11378827135573 9.34556 9.52703 9.90154 70.1371 0.181467 0 0.181467 0.272201 0.272201 0.181467 0 0 0
mat: -764 0.23702 0.232943 36.5697 76.0738007297044 9.38533 9.56757 9.61815 70.3355 0.182239 0 0.182239 0.273359 0.273359 0.182239 0 0 0
mat: -763 0.238019 0.234023 36.5677 76.03388725600145 9.4251 9.60811 9.33475 70.534 0.183012 0 0.183012 0.274517 0.274517 0.183012 0 0 0
mat: -762 0.239018 0.235104 36.5657 75.99401854569277 9.46486 9.64865 9.05135 70.7324 0.183784 0 0.183784 0.275676 0.275676 0.183784 0 0 0
mat: -761 0.240017 0.236186 36.5637 75.95420267870745 9.50463 9.68919 8.76796 70.9309 0.184556 0 0.184556 0.276834 0.276834 0.184556 0 0 0
mat: -760 0.241016 0.237269 36.5618 75.91441246893481 9.5444 9.72973 8.48456 71.1293 0.185328 0 0.185328 0.277992 0.277992 0.185328 0 0 0
mat: -759 0.242015 0.238353 36.5598 75.87469595328415 9.58417 9.77027 8.20116 71.3278 0.1861 0 0.1861 0.279151 0.279151 0.1861 0 0 0
mat: -758 0.243014 0.239437 36.5578 75.83502923558926 9.62394 9.81081 7.91776 71.5263 0.186873 0 0.186873 0.280309 0.280309 0.186873 0 0 0
mat: -757 0.244014 0.240523 36.5559 75.79538707639246 9.66371 9.85135 7.63437 71.7247 0.187645 0 0.187645 0.281467 0.281467 0.187645 0 0 0
mat: -756 0.245013 0.241609 36.5539 75.75583489483088 9.70347 9.89189 7.35096 71.9232 0.188417 0 0.188417 0.282625 0.282625 0.188417 0 0 0
mat: -755 0.246012 0.242696 36.5519 75.71629187833241 9.74324 9.93243 7.06757 72.1216 0.189189 0 0.189189 0.283784 0.283784 0.189189 0 0 0
mat: -754 0.247011 0.243784 36.5499 75.676819145522 9.78301 9.97297 6.78417 72.3201 0.189961 0 0.189961 0.284942 0.284942 0.189961 0 0 0
mat: -753 0.24801 0.244872 36.548 75.63737327927475 9.82278 10.0135 6.50077 72.5185 0.190734 0 0.190734 0.2861 0.2861 0.190734 0 0 0
mat: -752 0.249009 0.245962 36.546 75.5980026342096 9.86255 10.0541 6.21738 72.717 0.191506 0 0.191506 0.287259 0.287259 0.191506 0 0 0
mat: -751 0.250008 0.247052 36.544 75.55865070559884 9.90232 10.0946 5.93398 72.9154 0.192278 0 0.192278 0.288417 0.288417 0.192278 0 0 0
mat: -750 0.251008 0.248143 36.542 75.51937056208679 9.94209 10.1351 5.65058 73.1139 0.19305 0 0.19305 0.289575 0.289575 0.19305 0 0 0
mat: -749 0.252007 0.249235 36.5401 75.48016359365911 9.98185 10.1757 5.36718 73.3124 0.193822 0 0.193822 0.290734 0.290734 0.193822 0 0 0
mat: -748 0.253006 0.250328 36.5381 75.44099597033103 10.0216 10.2162 5.08378 73.5108 0.194595 0 0.194595 0.291892 0.291892 0.194595 0 0 0
mat: -747 0.254005 0.251421 36.5361 75.40181031855612 10.0614 10.2568 4.80039 73.7093 0.195367 0 0.195367 0.29305 0.29305 0.195367 0 0 0
mat: -746 0.255004 0.252516 36.5342 75.36264410845173 10.1012 10.2973 4.51699 73.9077 0.196139 0 0.196139 0.294208 0.294208 0.196139 0 0 0
mat: -745 0.256003 0.253611 36.5322 75.32373654482986 10.1409 10.3378 4.23359 74.1062 0.196911 0 0.196911 0.295367 0.295367 0.196911 0 0 0
mat: -744 0.257003 0.254707 36.5302 75.28467196806089 10.1807 10.3784 3.9502 74.3046 0.197683 0 0.197683 0.296525 0.296525 0.197683 0 0 0
mat: -743 0.258002 0.255804 36.5282 75.24567513830317 10.2205 10.4189 3.6668 74.5031 0.198456 0 0.198456 0.297683 0.297683 0.198456 0 0 0
mat: -742 0.259001 0.256901 36.5263 75.20689238395994 10.2602 10.4595 3.3834 74.7015 0.199228 0 0.199228 0.298842 0.298842 0.199228 0 0 0
mat: -741 0.26 0.258 36.5243 75.16798930378721 10.3 10.5 3.1 74.9 0.2 0 0.2 0.3 0.3 0.2 0 0 0
mat: -740 0.261028 0.259035 36.5313 75.15124529258257 10.3016 10.5735 3.09642 74.8298 0.199851 0 0.199702 0.299702 0.299702 0.199702 0 0 0
mat: -739 0.262057 0.260071 36.5383 75.1343162079804 10.3033 10.6469 3.09285 74.7596 0.199702 0 0.199404 0.299404 0.299404 0.199404 0 0 0
mat: -738 0.263085 0.261106 36.5452 75.11758064118831 10.3049 10.7204 3.08927 74.6894 0.199553 0 0.199106 0.299106 0.299106 0.199106 0 0 0
mat: -737 0.264113 0.262142 36.5522 75.10066467607913 10.3066 10.7939 3.08569 74.6192 0.199404 0 0.198808 0.298808 0.298808 0.198808 0 0 0
mat: -736 0.265142 0.263178 36.5592 75.08393816213386 10.3082 10.8674 3.08212 74.549 0.199255 0 0.19851 0.29851 0.29851 0.19851 0 0 0
mat: -735 0.26617 0.264213 36.5662 75.06721005530413 10.3098 10.9408 3.07854 74.4788 0.199106 0 0.198212 0.298212 0.298212 0.198212 0 0 0
mat: -734 0.267198 0.265249 36.5731 75.05030693619133 10.3115 11.0143 3.07496 74.4086 0.198957 0 0.197914 0.297914 0.297914 0.197914 0 0 0
mat: -733 0.268227 0.266285 36.5801 75.03361534196932 10.3131 11.0878 3.07139 74.3385 0.198808 0 0.197616 0.297615 0.297615 0.197616 0 0 0
mat: -732 0.269255 0.267322 36.5871 75.01671949700632 10.3148 11.1613 3.06781 74.2683 0.198659 0 0.197317 0.297317 0.297317 0.197317 0 0 0
mat: -731 0.270283 0.268358 36.5941 75.00000821690398 10.3164 11.2347 3.06423 74.1981 0.19851 0 0.197019 0.297019 0.297019 0.197019 0 0 0
mat: -730 0.271311 0.269394 36.601 74.98330695053606 10.318 11.3082 3.06066 74.1279 0.198361 0 0.196721 0.296721 0.296721 0.196721 0 0 0
mat: -729 0.27234 0.270431 36.608 74.9664252618904 10.3197 11.3817 3.05708 74.0577 0.198212 0 0.196423 0.296423 0.296423 0.196423 0 0 0
mat: -728 0.273368 0.271468 36.615 74.94972654242085 10.3213 11.4551 3.0535 73.9875 0.198063 0 0.196125 0.296125 0.296125 0.196125 0 0 0
mat: -727 0.274396 0.272504 36.622 74.93285403205458 10.323 11.5286 3.04993 73.9173 0.197914 0 0.195827 0.295827 0.295827 0.195827 0 0 0
mat: -726 0.275425 0.273541 36.629 74.91616900779378 10.3246 11.6021 3.04635 73.8471 0.197765 0 0.195529 0.295529 0.295529 0.195529 0 0 0
mat: -725 0.276453 0.274578 36.6359 74.8994881593551 10.3262 11.6756 3.04277 73.7769 0.197616 0 0.195231 0.295231 0.295231 0.195231 0 0 0
mat: -724 0.277481 0.275616 36.6429 74.88262261494916 10.3279 11.749 3.0392 73.7067 0.197466 0 0.194933 0.294933 0.294933 0.194933 0 0 0
mat: -723 0.27851 0.276653 36.6499 74.8659501756316 10.3295 11.8225 3.03562 73.6365 0.197317 0 0.194635 0.294635 0.294635 0.194635 0 0 0
mat: -722 0.279538 0.27769 36.6569 74.84928190865524 10.3311 11.896 3.03204 73.5663 0.197168 0 0.194337 0.294337 0.294337 0.194337 0 0 0
mat: -721 0.280566 0.278728 36.6638 74.83242903202107 10.3328 11.9694 3.02846 73.4961 0.197019 0 0.194039 0.294039 0.294039 0.194039 0 0 0
mat: -720 0.281595 0.279765 36.6708 74.8157697883834 10.3344 12.0429 3.02489 73.4259 0.19687 0 0.193741 0.293741 0.293741 0.193741 0 0 0
mat: -719 0.282623 0.280803 36.6778 74.79893083582951 10.3361 12.1164 3.02131 73.3557 0.196721 0 0.193443 0.293443 0.293443 0.193443 0 0 0
mat: -718 0.283651 0.281841 36.6848 74.78227938087149 10.3377 12.1899 3.01773 73.2855 0.196572 0 0.193145 0.293145 0.293145 0.193145 0 0 0
mat: -717 0.28468 0.282879 36.6917 74.76565098617493 10.3393 12.2633 3.01416 73.2154 0.196423 0 0.192847 0.292847 0.292847 0.192847 0 0 0
mat: -716 0.285708 0.283917 36.6987 74.74882224638972 10.341 12.3368 3.01058 73.1452 0.196274 0 0.192548 0.292548 0.292548 0.192548 0 0 0
mat: -715 0.286736 0.284955 36.7057 74.73218335790015 10.3426 12.4103 3.007 73.075 0.196125 0 0.19225 0.29225 0.29225 0.19225 0 0 0
mat: -714 0.287765 0.285993 36.7127 74.71536637519394 10.3443 12.4838 3.00343 73.0048 0.195976 0 0.191952 0.291952 0.291952 0.191952 0 0 0
mat: -713 0.288793 0.287032 36.7197 74.69873039868743 10.3459 12.5572 2.99985 72.9346 0.195827 0 0.191654 0.291654 0.291654 0.191654 0 0 0
mat: -712 0.289821 0.28807 36.7266 74.682104056651 10.3475 12.6307 2.99627 72.8644 0.195678 0 0.191356 0.291356 0.291356 0.191356 0 0 0
mat: -711 0.290849 0.289109 36.7336 74.66529984148313 10.3492 12.7042 2.9927 72.7942 0.195529 0 0.191058 0.291058 0.291058 0.191058 0 0 0
mat: -710 0.291878 0.290148 36.7406 74.64867636293357 10.3508 12.7776 2.98912 72.724 0.19538 0 0.19076 0.29076 0.29076 0.19076 0 0 0
mat: -709 0.292906 0.291187 36.7476 74.63188003644676 10.3525 12.8511 2.98554 72.6538 0.195231 0 0.190462 0.290462 0.290462 0.190462 0 0 0
mat: -708 0.293934 0.292226 36.7545 74.61527109854846 10.3541 12.9246 2.98197 72.5836 0.195082 0 0.190164 0.290164 0.290164 0.190164 0 0 0
mat: -707 0.294963 0.293265 36.7615 74.59866567797674 10.3557 12.9981 2.97839 72.5134 0.194933 0 0.189866 0.289866 0.289866 0.189866 0 0 0
mat: -706 0.295991 0.294304 36.7685 74.58187652667169 10.3574 13.0715 2.97481 72.4432 0.194784 0 0.189568 0.289568 0.289568 0.189568 0 0 0
mat: -705 0.297019 0.295344 36.7755 74.56528011484383 10.359 13.145 2.97124 72.373 0.194635 0 0.18927 0.28927 0.28927 0.18927 0 0 0
mat: -704 0.298048 0.296383 36.7824 74.5485050594632 10.3607 13.2185 2.96766 72.3028 0.194486 0 0.188972 0.288972 0.288972 0.188972 0 0 0
mat: -703 0.299076 0.297423 36.7894 74.53191638067725 10.3623 13.292 2.96408 72.2326 0.194337 0 0.188674 0.288674 0.288674 0.188674 0 0 0
mat: -702 0.300104 0.298462 36.7964 74.51532685885189 10.3639 13.3654 2.96051 72.1624 0.194188 0 0.188376 0.288376 0.288376 0.188376 0 0 0
mat: -701 0.301133 0.299502 36.8034 74.49858838221546 10.3656 13.4389 2.95693 72.0923 0.194039 0 0.188078 0.288078 0.288078 0.188078 0 0 0
mat: -700 0.302161 0.300542 36.8103 74.48200963959263 10.3672 13.5124 2.95335 72.0221 0.19389 0 0.187779 0.287779 0.287779 0.187779 0 0 0
mat: -699 0.303189 0.301582 36.8173 74.46525080416612 10.3689 13.5858 2.94978 71.9519 0.193741 0 0.187481 0.287481 0.287481 0.187481 0 0 0
mat: -698 0.304218 0.302622 36.8243 74.44868299007884 10.3705 13.6593 2.9462 71.8817 0.193592 0 0.187183 0.287183 0.287183 0.187183 0 0 0
mat: -697 0.305246 0.303663 36.8313 74.43211931938296 10.3721 13.7328 2.94262 71.8115 0.193443 0 0.186885 0.286885 0.286885 0.186885 0 0 0
mat: -696 0.306274 0.304703 36.8383 74.41537887861676 10.3738 13.8063 2.93905 71.7413 0.193294 0 0.186587 0.286587 0.286587 0.186587 0 0 0
mat: -695 0.307303 0.305744 36.8452 74.39881782981446 10.3754 13.8797 2.93547 71.6711 0.193145 0 0.186289 0.286289 0.286289 0.186289 0 0 0
